2021-10-08 05:30:10.804146Z,2021-10-08 05:30:12.095065Z,56,0
2021-10-08 05:30:13.635865Z,2021-10-08 05:30:14.862583Z,56,0
2021-10-08 05:30:16.290268Z,2021-10-08 05:30:17.275098Z,56,0
2021-10-08 05:30:19.447254Z,2021-10-08 05:30:20.514630Z,56,0
2021-10-08 05:30:22.512623Z,2021-10-08 05:30:23.479133Z,56,0
2021-10-08 05:30:26.237341Z,2021-10-08 05:30:27.163504Z,56,0
2021-10-08 05:30:28.650718Z,2021-10-08 05:30:29.480172Z,56,0
2021-10-08 05:30:30.936356Z,2021-10-08 05:30:31.663604Z,56,0
2021-10-08 05:30:33.163295Z,2021-10-08 05:30:33.933621Z,56,0
2021-10-08 05:30:35.077638Z,2021-10-08 05:30:35.866172Z,56,0
2021-10-08 05:30:37.142711Z,2021-10-08 05:30:38.305056Z,56,0
2021-10-08 05:30:39.928912Z,2021-10-08 05:30:40.720251Z,56,0
2021-10-08 05:30:42.988456Z,2021-10-08 05:31:40.334990Z,56,0
2021-10-08 05:35:08.717093Z,2021-10-08 05:35:10.141805Z,56,0
2021-10-08 05:35:11.903286Z,2021-10-08 05:35:46.435859Z,56,0
2021-10-08 05:35:50.182748Z,2021-10-08 05:35:51.909280Z,56,0
2021-10-08 05:35:54.593934Z,2021-10-08 05:35:55.695582Z,56,0
2021-10-08 05:35:57.478905Z,2021-10-08 05:35:58.796779Z,56,0
2021-10-08 05:36:00.314283Z,2021-10-08 05:36:01.609776Z,56,0
2021-10-08 05:36:03.027525Z,2021-10-08 05:36:04.001527Z,56,0
2021-10-08 05:36:05.542663Z,2021-10-08 05:36:06.701313Z,56,0
2021-10-08 05:36:08.371954Z,2021-10-08 05:36:09.621418Z,56,0
2021-10-08 05:36:11.236539Z,2021-10-08 05:36:15.508331Z,56,0
2021-10-08 05:36:17.674737Z,2021-10-08 05:36:19.238122Z,56,0
2021-10-08 05:36:34.231659Z,2021-10-08 05:36:35.983071Z,56,0
2021-10-08 05:36:37.513963Z,2021-10-08 05:36:38.280196Z,56,0
2021-10-08 05:36:40.337436Z,2021-10-08 05:36:41.293605Z,56,0
2021-10-08 05:36:43.001508Z,2021-10-08 05:36:44.469510Z,56,0
2021-10-08 05:36:46.576886Z,2021-10-08 05:37:43.335030Z,56,0
2021-10-08 05:38:24.651147Z,2021-10-08 05:39:21.335008Z,56,0
2021-10-08 05:42:23.143114Z,2021-10-08 05:43:11.264627Z,56,0
2021-10-08 05:43:13.237713Z,2021-10-08 05:43:14.069369Z,56,0
2021-10-08 05:43:15.591319Z,2021-10-08 05:43:16.510984Z,56,0
2021-10-08 05:43:17.973233Z,2021-10-08 05:43:18.907173Z,56,0
2021-10-08 05:43:20.040070Z,2021-10-08 05:43:21.082772Z,56,0
2021-10-08 05:43:22.516922Z,2021-10-08 05:43:23.955144Z,56,0
2021-10-08 05:43:25.569131Z,2021-10-08 05:43:26.478831Z,56,0
2021-10-08 05:44:03.107464Z,2021-10-08 05:44:04.428653Z,56,0
2021-10-08 05:44:05.832432Z,2021-10-08 05:44:07.517269Z,56,0
2021-10-08 05:44:09.361550Z,2021-10-08 05:44:10.752672Z,56,0
2021-10-08 05:44:12.639402Z,2021-10-08 05:44:13.599642Z,56,0
2021-10-08 05:44:14.825694Z,2021-10-08 05:44:15.945401Z,56,0
2021-10-08 05:44:17.227204Z,2021-10-08 05:44:18.480532Z,56,0
2021-10-08 05:44:20.243645Z,2021-10-08 05:44:21.492149Z,56,0
2021-10-08 05:44:23.217460Z,2021-10-08 05:44:25.581613Z,56,0
2021-10-08 05:44:27.423648Z,2021-10-08 05:44:28.789683Z,56,0
2021-10-08 05:44:30.783596Z,2021-10-08 05:44:31.936878Z,56,0
2021-10-08 05:44:33.478485Z,2021-10-08 05:44:34.468509Z,56,0
2021-10-08 05:44:36.004672Z,2021-10-08 05:44:36.745628Z,56,0
2021-10-08 05:44:38.240534Z,2021-10-08 05:44:39.023311Z,56,0
2021-10-08 05:44:40.183639Z,2021-10-08 05:44:41.400256Z,56,0
2021-10-08 05:44:43.587597Z,2021-10-08 05:44:44.859447Z,56,0
2021-10-08 05:44:46.306770Z,2021-10-08 05:44:47.213481Z,56,0
2021-10-08 05:44:48.886249Z,2021-10-08 05:44:49.753442Z,56,0
2021-10-08 05:44:51.110224Z,2021-10-08 05:44:52.012210Z,56,0
2021-10-08 05:44:53.023238Z,2021-10-08 05:44:53.898835Z,56,0
2021-10-08 05:44:56.235559Z,2021-10-08 05:44:57.332494Z,56,0
2021-10-08 05:44:59.842077Z,2021-10-08 05:45:00.636818Z,56,0
2021-10-08 05:45:02.045213Z,2021-10-08 05:45:03.497287Z,56,0
2021-10-08 05:45:05.585407Z,2021-10-08 05:45:06.600855Z,56,0
2021-10-08 05:45:08.389622Z,2021-10-08 05:45:09.156222Z,56,0
2021-10-08 05:45:10.630602Z,2021-10-08 05:45:11.776821Z,56,0
2021-10-08 05:45:13.127341Z,2021-10-08 05:45:13.870759Z,56,0
2021-10-08 05:45:15.325018Z,2021-10-08 05:45:16.081644Z,56,0
2021-10-08 05:45:17.420111Z,2021-10-08 05:45:18.114790Z,56,0
2021-10-08 05:45:19.503882Z,2021-10-08 05:45:20.695302Z,56,0
2021-10-08 05:45:26.110845Z,2021-10-08 05:45:27.002992Z,56,0
2021-10-08 05:45:28.480834Z,2021-10-08 05:45:29.768416Z,56,0
2021-10-08 05:45:31.158449Z,2021-10-08 05:45:32.329393Z,56,0
2021-10-08 05:45:33.904246Z,2021-10-08 05:46:31.334997Z,56,0
2021-10-08 05:47:13.730085Z,2021-10-08 05:48:10.335Z,56,0
2021-10-08 05:48:38.461029Z,2021-10-08 05:49:35.335Z,56,0
2021-10-08 05:49:55.589595Z,2021-10-08 05:50:12.914416Z,56,0
2021-10-08 05:50:22.228922Z,2021-10-08 05:51:19.335122Z,56,0
2021-10-08 05:51:41.295574Z,2021-10-08 05:52:38.335014Z,56,0
2021-10-08 05:54:05.960021Z,2021-10-08 05:55:03.335005Z,56,0
2021-10-08 05:55:39.694381Z,2021-10-08 05:56:36.335032Z,56,0
2021-10-08 05:58:15.305166Z,2021-10-08 05:58:30.488306Z,56,0
2021-10-08 05:58:32.361397Z,2021-10-08 05:58:34.099467Z,56,0
2021-10-08 05:58:35.888805Z,2021-10-08 05:58:37.322503Z,56,0
2021-10-08 06:00:08.485650Z,2021-10-08 06:00:10.199046Z,56,0
2021-10-08 06:00:12.205830Z,2021-10-08 06:00:13.456819Z,56,0
2021-10-08 06:00:14.987225Z,2021-10-08 06:00:16.389177Z,56,0
2021-10-08 06:00:56.305349Z,2021-10-08 06:00:57.509841Z,56,0
2021-10-08 06:01:00.088642Z,2021-10-08 06:01:01.217852Z,56,0
2021-10-08 06:01:03.069522Z,2021-10-08 06:01:04.070420Z,56,0
2021-10-08 06:01:05.610709Z,2021-10-08 06:01:06.505169Z,56,0
2021-10-08 06:01:08.716557Z,2021-10-08 06:01:09.628935Z,56,0
2021-10-08 06:09:41.757986Z,2021-10-08 06:09:43.632954Z,56,0
2021-10-08 06:01:11.058528Z,2021-10-08 06:01:20.511316Z,56,0
2021-10-08 06:01:28.023162Z,2021-10-08 06:01:29.422119Z,56,0
2021-10-08 06:01:31.320765Z,2021-10-08 06:01:32.657750Z,56,0
2021-10-08 06:01:34.309097Z,2021-10-08 06:01:35.190682Z,56,0
2021-10-08 06:01:36.670283Z,2021-10-08 06:01:37.581089Z,56,0
2021-10-08 06:01:39.552853Z,2021-10-08 06:02:29.694245Z,56,0
2021-10-08 06:02:31.618512Z,2021-10-08 06:02:33.008567Z,56,0
2021-10-08 06:02:34.714810Z,2021-10-08 06:02:38.290568Z,56,0
2021-10-08 06:02:41.196602Z,2021-10-08 06:02:42.257425Z,56,0
2021-10-08 06:02:44.837828Z,2021-10-08 06:02:45.888366Z,56,0
2021-10-08 06:02:47.279518Z,2021-10-08 06:02:48.069504Z,56,0
2021-10-08 06:03:36.726035Z,2021-10-08 06:03:38.152697Z,56,0
2021-10-08 06:03:40.248888Z,2021-10-08 06:03:41.780927Z,56,0
2021-10-08 06:03:43.515043Z,2021-10-08 06:03:44.374103Z,56,0
2021-10-08 06:04:05.141837Z,2021-10-08 06:04:07.348469Z,56,0
2021-10-08 06:04:10.528634Z,2021-10-08 06:04:11.559846Z,56,0
2021-10-08 06:04:13.850667Z,2021-10-08 06:04:14.460110Z,56,0
2021-10-08 06:04:22.799443Z,2021-10-08 06:04:24.129022Z,56,0
2021-10-08 06:04:25.848127Z,2021-10-08 06:04:26.895260Z,56,0
2021-10-08 06:04:28.511998Z,2021-10-08 06:04:30.319819Z,56,0
2021-10-08 06:06:56.167800Z,2021-10-08 06:06:57.695379Z,56,0
2021-10-08 06:06:59.560514Z,2021-10-08 06:07:00.704859Z,56,0
2021-10-08 06:07:02.441455Z,2021-10-08 06:07:04.334890Z,56,0
2021-10-08 06:07:06.213280Z,2021-10-08 06:07:07.404189Z,56,0
2021-10-08 06:07:09.094225Z,2021-10-08 06:07:10.567540Z,56,0
2021-10-08 06:07:12.062690Z,2021-10-08 06:08:03.816586Z,56,0
2021-10-08 06:08:05.791190Z,2021-10-08 06:08:07.025670Z,56,0
2021-10-08 06:08:08.689293Z,2021-10-08 06:08:09.931989Z,56,0
2021-10-08 06:08:11.696875Z,2021-10-08 06:08:12.730128Z,56,0
2021-10-08 06:08:14.160807Z,2021-10-08 06:08:15.169614Z,56,0
2021-10-08 06:08:16.706733Z,2021-10-08 06:08:18.339018Z,56,0
2021-10-08 06:08:19.669341Z,2021-10-08 06:08:20.686683Z,56,0
2021-10-08 06:08:22.020084Z,2021-10-08 06:09:19.335011Z,56,0
2021-10-08 06:09:37.259033Z,2021-10-08 06:09:39.283556Z,56,0
2021-10-08 06:09:45.405580Z,2021-10-08 06:09:47.774092Z,56,0
2021-10-08 06:09:50.278244Z,2021-10-08 06:09:52.134928Z,56,0
2021-10-08 06:09:54.471494Z,2021-10-08 06:10:18.091443Z,56,0
2021-10-08 06:10:20.093080Z,2021-10-08 06:10:21.106942Z,56,0
2021-10-08 06:10:23.593654Z,2021-10-08 06:10:24.545160Z,56,0
